-61.2500 -60.7250 14.2500 15.0250 .0250 .0250 3 1 1 1 0.0 Geoide géométrique pour la Martinique (EGM96 + points GPS nivelés)
	-60.850	14.400	-38.683	03
	-60.850	14.375	-38.824	99
	-60.850	14.350	-38.977	99
	-60.850	14.325	-39.136	99
	-60.850	14.300	-39.297	99
	-60.850	14.275	-39.459	99
	-60.850	14.250	-39.621	99
	-60.825	15.025	-41.881	99
	-60.825	15.000	-41.631	99
	-60.825	14.975	-41.382	99
	-60.825	14.950	-41.133	99
	-60.825	14.925	-40.887	99
	-60.825	14.900	-40.644	99
	-60.825	14.875	-40.408	99
	-60.825	14.850	-40.183	99
	-60.825	14.825	-39.975	99
	-60.825	14.800	-39.792	99
	-60.825	14.775	-39.640	99
	-60.825	14.750	-39.517	99
	-60.825	14.725	-39.417	99
	-60.825	14.700	-39.324	99
	-60.825	14.675	-39.230	99
	-60.825	14.650	-39.134	99
	-60.825	14.625	-39.033	99
	-60.825	14.600	-38.932	99
	-60.825	14.575	-38.841	99
	-60.825	14.550	-38.781	99
	-60.825	14.525	-38.778	99
	-60.825	14.500	-38.793	03
	-60.825	14.475	-38.808	03
	-60.825	14.450	-38.826	03
	-60.825	14.425	-38.865	03
	-60.825	14.400	-38.932	99
	-60.825	14.375	-39.026	99
	-60.825	14.350	-39.137	99
	-60.825	14.325	-39.259	99
	-60.825	14.300	-39.387	99
	-60.825	14.275	-39.518	99
	-60.825	14.250	-39.650	99
	-60.800	15.025	-42.106	99
	-60.800	15.000	-41.869	99
	-60.800	14.975	-41.633	99
	-60.800	14.950	-41.398	99
	-60.800	14.925	-41.168	99
	-60.800	14.900	-40.945	99
	-60.800	14.875	-40.732	99
	-60.800	14.850	-40.534	99
	-60.800	14.825	-40.355	99
	-60.800	14.800	-40.197	99
	-60.800	14.775	-40.059	99
	-60.800	14.750	-39.935	99
	-60.800	14.725	-39.819	99
	-60.800	14.700	-39.709	99
	-60.800	14.675	-39.605	99
	-60.800	14.650	-39.507	99
	-60.800	14.625	-39.414	99
	-60.800	14.600	-39.329	99
	-60.800	14.575	-39.261	99
	-60.800	14.550	-39.224	99
	-60.800	14.525	-39.215	99
	-60.800	14.500	-39.217	99
	-60.800	14.475	-39.215	99
	-60.800	14.450	-39.209	99
	-60.800	14.425	-39.211	99
	-60.800	14.400	-39.229	99
	-60.800	14.375	-39.270	99
	-60.800	14.350	-39.330	99
	-60.800	14.325	-39.407	99
	-60.800	14.300	-39.495	99
	-60.800	14.275	-39.590	99
	-60.800	14.250	-39.687	99
	-60.775	15.025	-42.334	99
	-60.775	15.000	-42.113	99
	-60.775	14.975	-41.890	99
	-60.775	14.950	-41.672	99
	-60.775	14.925	-41.460	99
	-60.775	14.900	-41.260	99
	-60.775	14.875	-41.073	99
	-60.775	14.850	-40.904	99
	-60.775	14.825	-40.753	99
	-60.775	14.800	-40.619	99
	-60.775	14.775	-40.498	99
	-60.775	14.750	-40.379	99
	-60.775	14.725	-40.251	99
	-60.775	14.700	-40.125	99
	-60.775	14.675	-40.010	99
	-60.775	14.650	-39.911	99
	-60.775	14.625	-39.829	99
	-60.775	14.600	-39.767	99
	-60.775	14.575	-39.729	99
	-60.775	14.550	-39.717	99
	-60.775	14.525	-39.721	99
	-60.775	14.500	-39.719	99
	-60.775	14.475	-39.685	99
	-60.775	14.450	-39.636	99
	-60.775	14.425	-39.589	99
	-60.775	14.400	-39.555	99
	-60.775	14.375	-39.540	99
	-60.775	14.350	-39.547	99
	-60.775	14.325	-39.573	99
	-60.775	14.300	-39.616	99
	-60.775	14.275	-39.671	99
	-60.775	14.250	-39.732	99
	-60.750	15.025	-42.564	99
	-60.750	15.000	-42.359	99
	-60.750	14.975	-42.151	99
	-60.750	14.950	-41.949	99
	-60.750	14.925	-41.758	99
	-60.750	14.900	-41.582	99
	-60.750	14.875	-41.423	99
	-60.750	14.850	-41.283	99
	-60.750	14.825	-41.159	99
	-60.750	14.800	-41.048	99
	-60.750	14.775	-40.943	99
	-60.750	14.750	-40.835	99
	-60.750	14.725	-40.694	99
	-60.750	14.700	-40.556	99
	-60.750	14.675	-40.433	99
	-60.750	14.650	-40.335	99
	-60.750	14.625	-40.266	99
	-60.750	14.600	-40.228	99
	-60.750	14.575	-40.219	99
	-60.750	14.550	-40.232	99
	-60.750	14.525	-40.253	99
	-60.750	14.500	-40.260	99
	-60.750	14.475	-40.183	99
	-60.750	14.450	-40.085	99
	-60.750	14.425	-39.986	99
	-60.750	14.400	-39.897	99
	-60.750	14.375	-39.825	99
	-60.750	14.350	-39.776	99
	-60.750	14.325	-39.750	99
	-60.750	14.300	-39.745	99
	-60.750	14.275	-39.757	99
	-60.750	14.250	-39.779	99
	-60.725	15.025	-42.792	99
	-60.725	15.000	-42.601	99
	-60.725	14.975	-42.411	99
	-60.725	14.950	-42.229	99
	-60.725	14.925	-42.059	99
	-60.725	14.900	-41.908	99
	-60.725	14.875	-41.777	99
	-60.725	14.850	-41.665	99
	-60.725	14.825	-41.568	99
	-60.725	14.800	-41.477	99
	-60.725	14.775	-41.382	99
	-60.725	14.750	-41.269	99
	-60.725	14.725	-41.133	99
	-60.725	14.700	-40.991	99
	-60.725	14.675	-40.864	99
	-60.725	14.650	-40.768	99
	-60.725	14.625	-40.713	99
	-60.725	14.600	-40.699	99
	-60.725	14.575	-40.718	99
	-60.725	14.550	-40.753	99
	-60.725	14.525	-40.777	99
	-60.725	14.500	-40.758	99
	-60.725	14.475	-40.672	99
	-60.725	14.450	-40.541	99
	-60.725	14.425	-40.391	99
	-60.725	14.400	-40.244	99
	-60.725	14.375	-40.114	99
	-60.725	14.350	-40.009	99
	-60.725	14.325	-39.930	99
	-60.725	14.300	-39.877	99
	-60.725	14.275	-39.842	99
	-60.725	14.250	-39.816	99
